"","Status","B_access","B_use","B_order","B_hrst","G_access","G_use","G_order","G_hrst"
"43","Recovered",91.14,85.11,54.76,27.3,3.42330480579329,6.4622253554224,14.0796201607012,4.39560439560439
"44","Recovered",90.81,85.55,57.6,24.5,4.26164519326066,6.52250146113384,13.8020833333333,6.12244897959184
"45","Recovered",91.54,88.12,61.69,30.5,5.25453353725146,6.83159328188833,12.4979737396661,9.18032786885245
"46","Not recovered",95.03,91.43,64.68,28.7,1.47321898347891,2.75620693426665,9.81756338899195,8.71080139372822
"47","Recovered",90.62,85.14,55.77,22.1,4.09401898035753,6.47169368099601,17.4287251210328,13.1221719457013
"48","Recovered",92.15,88.57,61.09,24.9,6.51112316874661,4.9565315569606,11.9004747094451,7.63052208835342
"49","Recovered",94.51,91.66,68.18,36.3,3.4599513279018,4.48396246999782,9.44558521560575,-3.85674931129476
"50","Recovered",88.97,84.75,53.31,23.6,6.6089693154996,7.63421828908554,25.2110298255487,5.9322033898305
"51","Recovered",86.81,83.16,52.23,20.2,9.45743577928809,9.94468494468496,22.7455485353245,3.96039603960396
"52","Recovered",89.3,84.77,52.82,17.7,5.94624860022397,7.03078919429044,22.7943960620977,19.774011299435
"53","Recovered",94,91.05,62.7,28.8,3.61702127659575,2.93245469522241,15.725677830941,2.08333333333333
"54","Recovered",90.6,87.47,58.08,22.8,6.23620309050773,7.43111924088259,15.788567493113,7.89473684210527
"55","Recovered",93.13,90.16,64.12,20.3,4.70310318909053,6.78793256433008,7.53275109170305,17.2413793103448
"56","Recovered",89.68,86.45,53.37,20.2,5.37466547725244,5.84152689415847,24.6205733558179,14.8514851485149
"57","Recovered",91.29,88.08,51.64,21.4,6.1890678058933,4.75703905540418,24.3028659953524,-2.33644859813084
"58","Recovered",91.68,87.49,61.52,19.5,6.09729493891796,6.74362784318208,-30.575422626788,-18.974358974359
"59","Resistant",91.24,85.31,30.72,19.3,8.35160017536169,5.6265385066229,77.83203125,36.7875647668394
"60","Recovered",91.1,86.84,48.39,18.9,6.41053787047201,5.94196222938738,11.9032858028518,11.1111111111111
"61","Recovered",93.36,91.73,72.72,39.4,3.85604113110539,2.34383516842908,7.98954895489549,-1.77664974619288
"62","Recovered",96.6,96.16,77.26,51.6,1.68737060041409,0.998336106489193,6.23867460522909,1.74418604651163
"63","Recovered",95.04,93.38,70.97,38.3,3.23021885521885,1.04947526236882,8.69381428772721,-5.22193211488251
"64","Recovered",91.97,91.53,69.95,36.5,5.37131673371751,1.68250846716923,7.67691208005717,-0.27397260273973
"65","Resistant",83.84,81.99,49.46,29.3,4.2223282442748,0.426881326991107,18.4189243833401,-9.21501706484641
"66","Resistant",92.11,86.17,56.29,50,2.27988274888719,8.1002669142393,30.2185112808669,5.8
"67","Resistant",88.8,83.21,51.83,31.5,5.42792792792794,8.9171974522293,21.2039359444337,14.2857142857143
"68","Recovered",87.95,85.05,59.3,27.8,7.65207504263787,3.60964138741917,18.2293423271501,-2.15827338129497
"69","Recovered",85.46,76.62,48.78,25.2,7.64100163819331,12.8948055338032,40.5084050840508,8.33333333333334
"70","Recovered",85.21,77.33,45.79,24.2,5.97347729139773,14.1471615155826,44.3109849312077,11.1570247933884
"71","Recovered",81.61,75.18,44.86,22.6,6.49430216885185,11.3061984570364,48.5510477039679,7.0796460176991
"72","Recovered",82.88,76.14,39.85,22.4,6.38272200772202,10.1392172314158,62.6850690087829,6.69642857142857
"73","Recovered",82.13,76.46,45.25,25.3,6.06355777426032,11.8362542505886,46.1436464088398,10.2766798418972
"74","Recovered",84.64,76.53,42.43,32.6,8.80198487712666,9.34274140859794,25.6422342682065,-2.76073619631902
"75","Recovered",86.26,75.81,47.35,27.9,3.02573614653373,10.1965439915578,11.5100316789863,-10.3942652329749
"76","Recovered",85.9,75.96,41.81,32,9.06868451688008,12.6382306477093,27.648887825879,-5
"77","Not recovered",88.29,78.8,47.32,35.1,6.76180767923887,11.5736040609137,21.3229078613694,-6.83760683760683
"78","Recovered",85.13,70.68,37.88,28,4.98061787853872,15.5065082059989,27.1383315733896,7.5
"79","Not recovered",79.8,65.13,35.16,30,14.1979949874687,23.6603715645632,21.5017064846416,-2.66666666666667
"80","Recovered",79.75,65.56,23.85,23.3,11.9373040752351,16.7327638804149,64.7798742138365,8.58369098712446
"81","Recovered",78.51,64.05,28.88,23.5,11.8838364539549,19.5316159250586,30.9556786703601,2.97872340425532
"82","Recovered",79.9,65.92,32.2,25.8,8.17271589486859,17.748786407767,31.832298136646,4.65116279069767
"83","Recovered",76.99,63.75,28.57,21.5,8.09195999480453,9.45882352941177,11.5155757787889,8.83720930232557
"84","Recovered",77.97,69.49,25.7,23,13.5693215339233,10.8504820837531,48.4046692607004,2.17391304347826
"85","Recovered",85.4,70.27,38.48,24.3,4.81264637002342,13.4765902945781,21.0758835758836,2.05761316872428
"86","Not recovered",88.07,78.07,44.24,28.5,5.57511070739186,10.4777763545536,27.8254972875226,1.40350877192982
"87","Recovered",92.16,80.71,49.22,31.6,5.42534722222222,8.90843761615663,18.1836651767574,-9.81012658227849
"88","Recovered",88.89,75.8,40.73,29.2,4.83743953200585,14.6306068601583,29.8796955561012,-3.42465753424658
"89","Resistant",88.33,80.17,45.97,30.1,5.54737914638289,1.25982287638768,11.376984990211,0.332225913621255
"90","Not recovered",90.32,80.65,45.5,33.2,2.26970770593447,7.63794172349659,15.978021978022,-1.50602409638554
"91","Recovered",86.52,79.23,45.28,29.3,7.97503467406381,7.78745424712861,18.3083038869258,-3.7542662116041
"92","Recovered",86.26,73.65,37.83,28.2,6.58474379782053,16.551255940258,36.3732487443828,-2.4822695035461
"93","Recovered",87.02,75.69,38.62,27.3,6.67662606297403,12.035936054961,38.1926462972553,-2.93040293040293
"94","Recovered",88.01,75.81,39.9,33.5,3.85183501874787,11.053950666139,32.6817042606516,0.895522388059693
"95","Recovered",83.39,81.55,53.85,40.5,7.31502578246792,10.1042305334151,29.8421541318477,13.5802469135802
"96","Recovered",80.77,80.34,46.16,27.1,7.66373653584251,6.50983320886232,21.3821490467938,10.3321033210332
"97","Recovered",95.2,92.59,72.13,53.8,2.56302521008403,2.8512798358354,12.033827810897,5.76208178438662
"98","Not recovered",85.45,83.72,46.6,30.1,6.95143358689292,7.81175346392738,33.0042918454935,6.97674418604652
"99","Resistant",86.08,85.1,57.8,32.3,4.97211895910781,1.56286721504114,8.66782006920416,1.54798761609907
"100","Resistant",95.56,89.52,76.08,40.3,0.502302218501469,5.25022341376229,10.0157728706625,3.22580645161291
"101","Recovered",97.17,94.3,76.48,36.3,-0.771843161469589,-0.975609756097563,11.9769874476987,7.71349862258954
"102","Recovered",96.16,96.13,83.82,36.8,3.99334442595674,-0.530531571829804,4.40229062276308,12.2282608695652
"103","Recovered",96.68,94.71,79.15,39,2.56516342573437,-1.33037694013303,11.9646241313961,10.2564102564103
"104","Recovered",99.18,94.21,82,40.8,-1.0082677959266,0.70056257297528,6.10975609756098,11.2745098039216
"105","Resistant",99.22,94.46,77.22,39.9,-0.483773432775654,0.201143341096773,12.5744625744626,1.00250626566416
"106","Resistant",98.29,97.76,89.35,50.8,1.21070302167056,-3.518821603928,4.35366536094012,0
"107","Recovered",99.05,97.42,83.68,47.3,-0.121150933871772,-2.41223568055842,7.95889101338432,7.82241014799155
"108","Resistant",98.46,94.42,81.75,43,-2.13284582571602,-3.55856809997882,4.33027522935781,6.27906976744187
"109","Resistant",98.74,93.21,75.28,33.6,-4.17257443791775,-0.890462396738546,15.2098831030818,7.44047619047619
"110","Resistant",98.66,95.96,80.1,38.6,-1.75349685789579,-3.33472280116714,6.55430711610487,4.66321243523315
"111","Recovered",99.19,96.18,76.73,36.3,-2.09698558322411,-1.81950509461426,18.4803857682784,15.1515151515152
"112","Recovered",77.92,67.01,33.86,26.3,9.45841889117044,18.1763915833458,44.034258712345,13.6882129277566
"113","Recovered",80.29,74.28,39.31,20.2,11.6203761365052,15.2665589660743,40.70211142203,19.3069306930693
"114","Recovered",76.74,71.44,36.77,25,10.0208496221006,14.6696528555431,44.737557791678,17.2
"115","Recovered",88.73,82.5,46.57,38.3,5.80412487321085,8.5939393939394,32.0377925703242,6.00522193211489
"116","Recovered",73.87,67.3,38.94,22.5,17.1788276702315,19.8959881129272,36.1325115562404,14.2222222222222
"117","Recovered",85.77,75.31,40.22,21.1,9.03579340095605,12.8402602576019,20.2635504724018,10.9004739336493
"118","Not recovered",86.05,74.49,36.79,23.4,5.56653108657758,14.5254396563297,14.243000815439,14.5299145299145
"119","Not recovered",86.58,80.33,28.66,20.9,5.37075537075538,8.82609236897797,95.5687369155617,3.34928229665073
"120","Resistant",83.63,69.91,27.11,22.9,2.03276336242975,6.78014590187385,45.5551457026927,-6.11353711790392
"121","Not recovered",79.97,68.96,17.88,13.6,6.47742903588847,18.3874709976798,120.469798657718,36.0294117647059
"122","Resistant",78.8,65.79,19.11,18.3,2.19543147208122,10.5487156102751,58.0847723704867,-2.73224043715847
"123","Not recovered",79.63,68.54,20.34,15.3,9.15484114027377,16.7055733878027,83.9233038348083,22.8758169934641
"124","Recovered",90.93,74.92,31.39,42.1,6.35653799626085,20.3416978109984,101.879579483912,-3.32541567695962
"125","Resistant",83.96,69.4,22.1,17.5,1.10767031919963,5.93659942363111,61.5384615384615,5.71428571428571
"126","Recovered",88.17,76.03,22.73,20.5,3.6066689350119,10.0618177035381,73.9991201055873,4.8780487804878
"127","Recovered",95.04,95.39,82.7,54.1,2.74621212121212,2.17003878813292,5.52599758162031,4.4362292051756
"128","Not recovered",95.2,96.38,81.43,42.8,-3.11974789915966,-1.47333471674621,5.90691391379097,0.93457943925235
"129","Not recovered",98.3,95.49,81.04,37,-2.67548321464903,2.53429678500367,2.49259624876604,2.43243243243243
"130","Recovered",95.28,94.23,80.19,45.3,-0.0734676742233495,3.36410909476812,10.1259508666916,1.32450331125828
"131","Not recovered",97.41,96.02,83.66,42.9,-2.93604352735859,-0.16663195167673,3.5022710972986,9.55710955710956
"132","Recovered",94.11,91.1,79.97,36.3,1.53012432260121,1.80021953896817,6.20232587220209,5.50964187327824
"133","Recovered",100,96.31,79.82,42.4,-18.51,-10.279306406396,-5.08644450012527,4.00943396226416
"134","Resistant",97.2,98.36,87.4,39.9,-7.70576131687244,-4.62586417242781,-3.42105263157896,-1.75438596491227
"135","Recovered",86.65,77.45,49.37,30.9,4.38545874206578,10.3163331181407,18.9588819120924,17.1521035598706
"136","Recovered",91.71,84.91,62.64,38.4,3.62010685857595,6.31256624661406,6.73690932311622,18.75
"137","Recovered",83.72,80.46,56.13,45.8,14.3573817486861,15.5729555058414,45.0739355068591,3.27510917030568
"138","Recovered",82.49,84.03,66.44,24.7,8.47375439447207,3.41544686421517,15.1113786875376,8.90688259109312
"139","Recovered",80.56,79.91,57.2,25.4,10.662859980139,7.90889750969842,33.0244755244755,12.992125984252
"140","Recovered",82.56,81.92,57.05,24.2,10.2834302325581,6.640625,32.1297107800175,17.3553719008264
